,RSSI,Distance,Object
7056,-74,9,Jeans
7057,-74,9,Jeans
7058,-75,9,Jeans
7059,-79,9,Jeans
7060,-75,9,Jeans
7061,-79,9,Jeans
7062,-78,9,Jeans
7063,-78,9,Jeans
7064,-75,9,Jeans
7065,-76,9,Jeans
7066,-79,9,Jeans
7067,-74,9,Jeans
7068,-79,9,Jeans
7069,-78,9,Jeans
7070,-74,9,Jeans
7071,-79,9,Jeans
7072,-79,9,Jeans
7073,-79,9,Jeans
7074,-74,9,Jeans
7075,-79,9,Jeans
7076,-79,9,Jeans
7077,-79,9,Jeans
7078,-78,9,Jeans
7079,-75,9,Jeans
7080,-74,9,Jeans
7081,-78,9,Jeans
7082,-78,9,Jeans
7083,-79,9,Jeans
7084,-78,9,Jeans
7085,-78,9,Jeans
7086,-74,9,Jeans
7087,-78,9,Jeans
7088,-78,9,Jeans
7089,-74,9,Jeans
7090,-74,9,Jeans
7091,-79,9,Jeans
7092,-74,9,Jeans
7093,-73,9,Jeans
7094,-74,9,Jeans
7095,-79,9,Jeans
7096,-78,9,Jeans
7097,-79,9,Jeans
7098,-74,9,Jeans
7099,-79,9,Jeans
7100,-74,9,Jeans
7101,-78,9,Jeans
7102,-79,9,Jeans
7103,-79,9,Jeans
7104,-75,9,Jeans
7105,-79,9,Jeans
7106,-74,9,Jeans
7107,-79,9,Jeans
7108,-79,9,Jeans
7109,-78,9,Jeans
7110,-77,9,Jeans
7111,-74,9,Jeans
7112,-75,9,Jeans
7113,-75,9,Jeans
7114,-75,9,Jeans
7115,-78,9,Jeans
7116,-78,9,Jeans
7117,-77,9,Jeans
7118,-76,9,Jeans
7119,-76,9,Jeans
7120,-78,9,Jeans
7121,-79,9,Jeans
7122,-79,9,Jeans
7123,-74,9,Jeans
7124,-78,9,Jeans
7125,-76,9,Jeans
7126,-76,9,Jeans
7127,-75,9,Jeans
7128,-76,13,Jeans
7129,-75,13,Jeans
7130,-85,13,Jeans
7131,-87,13,Jeans
7132,-85,13,Jeans
7133,-84,13,Jeans
7134,-87,13,Jeans
7135,-74,13,Jeans
7136,-84,13,Jeans
7137,-75,13,Jeans
7138,-87,13,Jeans
7139,-74,13,Jeans
7140,-74,13,Jeans
7141,-85,13,Jeans
7142,-83,13,Jeans
7143,-84,13,Jeans
7144,-77,13,Jeans
7145,-76,13,Jeans
7146,-83,13,Jeans
7147,-75,13,Jeans
7148,-88,13,Jeans
7149,-74,13,Jeans
7150,-84,13,Jeans
7151,-75,13,Jeans
7152,-74,13,Jeans
7153,-86,13,Jeans
7154,-74,13,Jeans
7155,-74,13,Jeans
7156,-74,13,Jeans
7157,-89,13,Jeans
7158,-84,13,Jeans
7159,-82,13,Jeans
7160,-81,13,Jeans
7161,-83,13,Jeans
7162,-82,13,Jeans
7163,-89,13,Jeans
7164,-75,13,Jeans
7165,-75,13,Jeans
7166,-82,13,Jeans
7167,-75,13,Jeans
7168,-75,13,Jeans
7169,-73,13,Jeans
7170,-90,13,Jeans
7171,-89,13,Jeans
7172,-83,13,Jeans
7173,-75,13,Jeans
7174,-88,13,Jeans
7175,-83,13,Jeans
7176,-84,13,Jeans
7177,-73,13,Jeans
7178,-84,13,Jeans
7179,-88,13,Jeans
7180,-74,13,Jeans
7181,-74,13,Jeans
7182,-88,13,Jeans
7183,-88,13,Jeans
7184,-88,13,Jeans
7185,-88,13,Jeans
7186,-86,13,Jeans
7187,-84,13,Jeans
7188,-84,13,Jeans
7189,-74,13,Jeans
7190,-86,13,Jeans
7191,-84,13,Jeans
7192,-84,13,Jeans
7193,-83,13,Jeans
7194,-83,13,Jeans
7195,-86,13,Jeans
7196,-75,13,Jeans
7197,-85,13,Jeans
7198,-74,13,Jeans
7199,-85,13,Jeans
7200,-84,13,Jeans
7201,-75,13,Jeans
7202,-74,13,Jeans
7203,-75,13,Jeans
7204,-73,13,Jeans
7205,-85,13,Jeans
7206,-85,13,Jeans
7207,-82,13,Jeans
7208,-88,13,Jeans
7209,-76,13,Jeans
7210,-86,13,Jeans
7211,-73,13,Jeans
7212,-73,13,Jeans
7213,-85,13,Jeans
7214,-74,13,Jeans
7215,-75,13,Jeans
7216,-76,13,Jeans
7217,-75,13,Jeans
7218,-92,13,Jeans
7219,-74,13,Jeans
7220,-91,13,Jeans
7221,-83,13,Jeans
7222,-83,13,Jeans
7223,-84,13,Jeans
7224,-84,13,Jeans
7225,-74,13,Jeans
7226,-76,13,Jeans
7227,-75,13,Jeans
7228,-83,13,Jeans
7229,-76,12,Jeans
7230,-77,12,Jeans
7231,-70,12,Jeans
7232,-78,12,Jeans
7233,-76,12,Jeans
7234,-77,12,Jeans
7235,-70,12,Jeans
7236,-79,12,Jeans
7237,-71,12,Jeans
7238,-70,12,Jeans
7239,-76,12,Jeans
7240,-78,12,Jeans
7241,-77,12,Jeans
7242,-70,12,Jeans
7243,-76,12,Jeans
7244,-76,12,Jeans
7245,-78,12,Jeans
7246,-78,12,Jeans
7247,-71,12,Jeans
7248,-77,12,Jeans
7249,-76,12,Jeans
7250,-78,12,Jeans
7251,-70,12,Jeans
7252,-78,12,Jeans
7253,-76,12,Jeans
7254,-71,12,Jeans
7255,-77,12,Jeans
7256,-78,12,Jeans
7257,-70,12,Jeans
7258,-78,12,Jeans
7259,-70,12,Jeans
7260,-76,12,Jeans
7261,-78,12,Jeans
7262,-78,12,Jeans
7263,-70,12,Jeans
7264,-78,12,Jeans
7265,-77,12,Jeans
7266,-76,12,Jeans
7267,-70,12,Jeans
7268,-79,12,Jeans
7269,-70,12,Jeans
7270,-78,12,Jeans
7271,-79,12,Jeans
7272,-71,12,Jeans
7273,-71,12,Jeans
7274,-78,12,Jeans
7275,-78,12,Jeans
7276,-77,12,Jeans
7277,-70,12,Jeans
7278,-71,12,Jeans
7279,-70,12,Jeans
7280,-71,12,Jeans
7281,-77,12,Jeans
7282,-77,12,Jeans
7283,-70,12,Jeans
7284,-77,12,Jeans
7285,-78,12,Jeans
7286,-71,12,Jeans
7287,-78,12,Jeans
7288,-77,12,Jeans
7289,-69,12,Jeans
7290,-71,12,Jeans
7291,-70,12,Jeans
7292,-79,12,Jeans
7293,-78,12,Jeans
7294,-75,12,Jeans
7295,-71,12,Jeans
7296,-78,12,Jeans
7297,-75,12,Jeans
7298,-70,12,Jeans
7299,-76,12,Jeans
7300,-78,12,Jeans
7301,-70,12,Jeans
7302,-76,12,Jeans
7303,-70,12,Jeans
7304,-76,12,Jeans
7305,-77,12,Jeans
7306,-77,12,Jeans
7307,-78,12,Jeans
7308,-76,12,Jeans
7309,-79,12,Jeans
7310,-70,12,Jeans
7311,-70,12,Jeans
7312,-78,12,Jeans
7313,-77,12,Jeans
7314,-71,12,Jeans
7315,-70,12,Jeans
7316,-78,12,Jeans
7317,-78,12,Jeans
7318,-75,12,Jeans
7319,-77,12,Jeans
7320,-76,12,Jeans
7321,-71,12,Jeans
7322,-78,12,Jeans
7323,-70,12,Jeans
7324,-76,12,Jeans
7325,-85,20,Jeans
7326,-80,20,Jeans
7327,-81,20,Jeans
7328,-83,20,Jeans
7329,-84,20,Jeans
7330,-86,20,Jeans
7331,-84,20,Jeans
7332,-84,20,Jeans
7333,-82,20,Jeans
7334,-81,20,Jeans
7335,-85,20,Jeans
7336,-81,20,Jeans
7337,-86,20,Jeans
7338,-82,20,Jeans
7339,-86,20,Jeans
7340,-85,20,Jeans
7341,-88,20,Jeans
7342,-83,20,Jeans
7343,-89,20,Jeans
7344,-85,20,Jeans
7345,-85,20,Jeans
7346,-82,20,Jeans
7347,-82,20,Jeans
7348,-87,20,Jeans
7349,-80,20,Jeans
7350,-80,20,Jeans
7351,-87,20,Jeans
7352,-86,20,Jeans
7353,-86,20,Jeans
7354,-85,20,Jeans
7355,-85,20,Jeans
7356,-85,20,Jeans
7357,-85,20,Jeans
7358,-82,20,Jeans
7359,-85,20,Jeans
7360,-86,20,Jeans
7361,-86,20,Jeans
7362,-86,20,Jeans
7363,-82,20,Jeans
7364,-86,20,Jeans
7365,-89,20,Jeans
7366,-80,20,Jeans
7367,-86,20,Jeans
7368,-86,20,Jeans
7369,-85,20,Jeans
7370,-85,20,Jeans
7371,-81,20,Jeans
7372,-81,20,Jeans
7373,-85,20,Jeans
7374,-88,20,Jeans
7375,-88,20,Jeans
7376,-84,20,Jeans
7377,-87,20,Jeans
7378,-81,20,Jeans
7379,-87,20,Jeans
7380,-80,20,Jeans
7381,-87,20,Jeans
7382,-85,20,Jeans
7383,-87,20,Jeans
7384,-85,20,Jeans
7385,-85,20,Jeans
7386,-90,20,Jeans
7387,-83,20,Jeans
7388,-86,20,Jeans
7389,-87,20,Jeans
7390,-81,20,Jeans
7391,-81,20,Jeans
7392,-87,20,Jeans
7393,-86,20,Jeans
7394,-88,20,Jeans
7395,-80,20,Jeans
7396,-85,20,Jeans
7397,-80,20,Jeans
7398,-85,20,Jeans
7399,-88,20,Jeans
7400,-87,20,Jeans
7401,-87,20,Jeans
7402,-86,20,Jeans
7403,-80,20,Jeans
7404,-85,20,Jeans
7405,-81,20,Jeans
7406,-86,20,Jeans
7407,-82,20,Jeans
7408,-80,20,Jeans
7409,-81,20,Jeans
7410,-86,20,Jeans
7411,-87,20,Jeans
7412,-82,20,Jeans
7413,-85,20,Jeans
7414,-86,20,Jeans
7415,-82,20,Jeans
7416,-88,20,Jeans
7417,-87,20,Jeans
7418,-87,20,Jeans
7419,-85,20,Jeans
7420,-87,20,Jeans
7421,-85,20,Jeans
7422,-86,20,Jeans
7423,-86,20,Jeans
7424,-78,11,Jeans
7425,-87,11,Jeans
7426,-89,11,Jeans
7427,-79,11,Jeans
7428,-79,11,Jeans
7429,-92,11,Jeans
7430,-90,11,Jeans
7431,-82,11,Jeans
7432,-80,11,Jeans
7433,-94,11,Jeans
7434,-81,11,Jeans
7435,-92,11,Jeans
7436,-95,11,Jeans
7437,-79,11,Jeans
7438,-78,11,Jeans
7439,-77,11,Jeans
7440,-80,11,Jeans
7441,-95,11,Jeans
7442,-81,11,Jeans
7443,-77,11,Jeans
7444,-81,11,Jeans
7445,-92,11,Jeans
7446,-81,11,Jeans
7447,-77,11,Jeans
7448,-92,11,Jeans
7449,-77,11,Jeans
7450,-81,11,Jeans
7451,-94,11,Jeans
7452,-77,11,Jeans
7453,-78,11,Jeans
7454,-96,11,Jeans
7455,-77,11,Jeans
7456,-78,11,Jeans
7457,-93,11,Jeans
7458,-79,11,Jeans
7459,-80,11,Jeans
7460,-93,11,Jeans
7461,-79,11,Jeans
7462,-77,11,Jeans
7463,-81,11,Jeans
7464,-80,11,Jeans
7465,-91,11,Jeans
7466,-90,11,Jeans
7467,-94,11,Jeans
7468,-80,11,Jeans
7469,-80,11,Jeans
7470,-78,11,Jeans
7471,-77,11,Jeans
7472,-78,11,Jeans
7473,-92,11,Jeans
7474,-92,11,Jeans
7475,-81,11,Jeans
7476,-80,11,Jeans
7477,-80,11,Jeans
7478,-97,11,Jeans
7479,-78,11,Jeans
7480,-77,11,Jeans
7481,-77,11,Jeans
7482,-77,11,Jeans
7483,-79,11,Jeans
7484,-81,11,Jeans
7485,-91,11,Jeans
7486,-92,11,Jeans
7487,-81,11,Jeans
7488,-79,11,Jeans
7489,-80,11,Jeans
7490,-80,11,Jeans
7491,-92,11,Jeans
7492,-78,11,Jeans
7493,-79,11,Jeans
7494,-89,11,Jeans
7495,-90,11,Jeans
7496,-76,11,Jeans
7497,-77,11,Jeans
7498,-90,11,Jeans
7499,-78,11,Jeans
7500,-77,11,Jeans
7501,-89,11,Jeans
7502,-79,11,Jeans
7503,-92,11,Jeans
7504,-77,11,Jeans
7505,-77,11,Jeans
7506,-79,11,Jeans
7507,-90,11,Jeans
7508,-78,11,Jeans
7509,-79,11,Jeans
7510,-80,11,Jeans
7511,-79,11,Jeans
7512,-79,11,Jeans
7513,-79,11,Jeans
7514,-79,11,Jeans
7515,-77,11,Jeans
7516,-79,11,Jeans
7517,-91,11,Jeans
7518,-93,11,Jeans
7519,-82,17,Jeans
7520,-74,17,Jeans
7521,-74,17,Jeans
7522,-74,17,Jeans
7523,-73,17,Jeans
7524,-74,17,Jeans
7525,-75,17,Jeans
7526,-74,17,Jeans
7527,-74,17,Jeans
7528,-83,17,Jeans
7529,-74,17,Jeans
7530,-74,17,Jeans
7531,-73,17,Jeans
7532,-73,17,Jeans
7533,-75,17,Jeans
7534,-74,17,Jeans
7535,-75,17,Jeans
7536,-80,17,Jeans
7537,-81,17,Jeans
7538,-81,17,Jeans
7539,-75,17,Jeans
7540,-81,17,Jeans
7541,-81,17,Jeans
7542,-74,17,Jeans
7543,-80,17,Jeans
7544,-73,17,Jeans
7545,-72,17,Jeans
7546,-73,17,Jeans
7547,-75,17,Jeans
7548,-79,17,Jeans
7549,-79,17,Jeans
7550,-78,17,Jeans
7551,-74,17,Jeans
7552,-73,17,Jeans
7553,-75,17,Jeans
7554,-75,17,Jeans
7555,-80,17,Jeans
7556,-73,17,Jeans
7557,-73,17,Jeans
7558,-74,17,Jeans
7559,-80,17,Jeans
7560,-73,17,Jeans
7561,-73,17,Jeans
7562,-74,17,Jeans
7563,-73,17,Jeans
7564,-73,17,Jeans
7565,-81,17,Jeans
7566,-80,17,Jeans
7567,-72,17,Jeans
7568,-75,17,Jeans
7569,-74,17,Jeans
7570,-74,17,Jeans
7571,-74,17,Jeans
7572,-74,17,Jeans
7573,-79,17,Jeans
7574,-79,17,Jeans
7575,-79,17,Jeans
7576,-75,17,Jeans
7577,-74,17,Jeans
7578,-74,17,Jeans
7579,-75,17,Jeans
7580,-74,17,Jeans
7581,-79,17,Jeans
7582,-75,17,Jeans
7583,-79,17,Jeans
7584,-79,17,Jeans
7585,-82,17,Jeans
7586,-73,17,Jeans
7587,-73,17,Jeans
7588,-81,17,Jeans
7589,-75,17,Jeans
7590,-73,17,Jeans
7591,-75,17,Jeans
7592,-81,17,Jeans
7593,-73,17,Jeans
7594,-74,17,Jeans
7595,-74,17,Jeans
7596,-75,17,Jeans
7597,-74,17,Jeans
7598,-82,17,Jeans
7599,-82,17,Jeans
7600,-74,17,Jeans
7601,-74,17,Jeans
7602,-74,17,Jeans
7603,-73,17,Jeans
7604,-78,17,Jeans
7605,-75,17,Jeans
7606,-77,17,Jeans
7607,-74,17,Jeans
7608,-73,17,Jeans
7609,-73,17,Jeans
7610,-74,17,Jeans
7611,-73,17,Jeans
7612,-76,16,Jeans
7613,-80,16,Jeans
7614,-79,16,Jeans
7615,-83,16,Jeans
7616,-79,16,Jeans
7617,-81,16,Jeans
7618,-82,16,Jeans
7619,-82,16,Jeans
7620,-80,16,Jeans
7621,-74,16,Jeans
7622,-76,16,Jeans
7623,-80,16,Jeans
7624,-81,16,Jeans
7625,-79,16,Jeans
7626,-81,16,Jeans
7627,-82,16,Jeans
7628,-82,16,Jeans
7629,-75,16,Jeans
7630,-76,16,Jeans
7631,-83,16,Jeans
7632,-78,16,Jeans
7633,-82,16,Jeans
7634,-80,16,Jeans
7635,-79,16,Jeans
7636,-76,16,Jeans
7637,-79,16,Jeans
7638,-79,16,Jeans
7639,-83,16,Jeans
7640,-76,16,Jeans
7641,-83,16,Jeans
7642,-82,16,Jeans
7643,-83,16,Jeans
7644,-80,16,Jeans
7645,-75,16,Jeans
7646,-75,16,Jeans
7647,-81,16,Jeans
7648,-81,16,Jeans
7649,-82,16,Jeans
7650,-75,16,Jeans
7651,-75,16,Jeans
7652,-80,16,Jeans
7653,-78,16,Jeans
7654,-82,16,Jeans
7655,-81,16,Jeans
7656,-79,16,Jeans
7657,-84,16,Jeans
7658,-76,16,Jeans
7659,-79,16,Jeans
7660,-80,16,Jeans
7661,-80,16,Jeans
7662,-82,16,Jeans
7663,-78,16,Jeans
7664,-80,16,Jeans
7665,-78,16,Jeans
7666,-81,16,Jeans
7667,-78,16,Jeans
7668,-78,16,Jeans
7669,-79,16,Jeans
7670,-81,16,Jeans
7671,-81,16,Jeans
7672,-80,16,Jeans
7673,-79,16,Jeans
7674,-75,16,Jeans
7675,-75,16,Jeans
7676,-78,16,Jeans
7677,-81,16,Jeans
7678,-75,16,Jeans
7679,-75,16,Jeans
7680,-82,16,Jeans
7681,-82,16,Jeans
7682,-80,16,Jeans
7683,-75,16,Jeans
7684,-79,16,Jeans
7685,-75,16,Jeans
7686,-81,16,Jeans
7687,-82,16,Jeans
7688,-76,16,Jeans
7689,-82,16,Jeans
7690,-82,16,Jeans
7691,-75,16,Jeans
7692,-76,16,Jeans
7693,-78,16,Jeans
7694,-82,16,Jeans
7695,-76,16,Jeans
7696,-80,16,Jeans
7697,-84,16,Jeans
7698,-82,16,Jeans
7699,-78,16,Jeans
7700,-84,16,Jeans
7701,-82,16,Jeans
7702,-76,16,Jeans
7703,-83,16,Jeans
7704,-76,16,Jeans
7705,-83,16,Jeans
7706,-79,16,Jeans
7707,-77,16,Jeans
7708,-82,19,Jeans
7709,-79,19,Jeans
7710,-89,19,Jeans
7711,-88,19,Jeans
7712,-83,19,Jeans
7713,-87,19,Jeans
7714,-81,19,Jeans
7715,-82,19,Jeans
7716,-89,19,Jeans
7717,-82,19,Jeans
7718,-89,19,Jeans
7719,-81,19,Jeans
7720,-79,19,Jeans
7721,-82,19,Jeans
7722,-89,19,Jeans
7723,-82,19,Jeans
7724,-87,19,Jeans
7725,-80,19,Jeans
7726,-87,19,Jeans
7727,-80,19,Jeans
7728,-81,19,Jeans
7729,-81,19,Jeans
7730,-81,19,Jeans
7731,-81,19,Jeans
7732,-82,19,Jeans
7733,-81,19,Jeans
7734,-80,19,Jeans
7735,-82,19,Jeans
7736,-86,19,Jeans
7737,-83,19,Jeans
7738,-80,19,Jeans
7739,-80,19,Jeans
7740,-83,19,Jeans
7741,-82,19,Jeans
7742,-82,19,Jeans
7743,-81,19,Jeans
7744,-87,19,Jeans
7745,-83,19,Jeans
7746,-83,19,Jeans
7747,-83,19,Jeans
7748,-84,19,Jeans
7749,-81,19,Jeans
7750,-81,19,Jeans
7751,-81,19,Jeans
7752,-83,19,Jeans
7753,-87,19,Jeans
7754,-80,19,Jeans
7755,-87,19,Jeans
7756,-80,19,Jeans
7757,-80,19,Jeans
7758,-87,19,Jeans
7759,-79,19,Jeans
7760,-79,19,Jeans
7761,-79,19,Jeans
7762,-91,19,Jeans
7763,-79,19,Jeans
7764,-77,19,Jeans
7765,-94,19,Jeans
7766,-93,19,Jeans
7767,-92,19,Jeans
7768,-87,19,Jeans
7769,-84,19,Jeans
7770,-79,19,Jeans
7771,-83,19,Jeans
7772,-87,19,Jeans
7773,-89,19,Jeans
7774,-81,19,Jeans
7775,-82,19,Jeans
7776,-81,19,Jeans
7777,-79,19,Jeans
7778,-80,19,Jeans
7779,-81,19,Jeans
7780,-80,19,Jeans
7781,-79,19,Jeans
7782,-77,19,Jeans
7783,-92,19,Jeans
7784,-82,19,Jeans
7785,-79,19,Jeans
7786,-92,19,Jeans
7787,-77,19,Jeans
7788,-81,19,Jeans
7789,-91,19,Jeans
7790,-79,19,Jeans
7791,-81,19,Jeans
7792,-81,19,Jeans
7793,-80,19,Jeans
7794,-90,19,Jeans
7795,-78,19,Jeans
7796,-83,19,Jeans
7797,-83,19,Jeans
7798,-81,19,Jeans
7799,-80,19,Jeans
7800,-92,19,Jeans
7801,-91,19,Jeans
7802,-80,19,Jeans
7803,-79,19,Jeans
7804,-84,19,Jeans
7805,-77,14,Jeans
7806,-76,14,Jeans
7807,-83,14,Jeans
7808,-77,14,Jeans
7809,-82,14,Jeans
7810,-82,14,Jeans
7811,-82,14,Jeans
7812,-77,14,Jeans
7813,-82,14,Jeans
7814,-76,14,Jeans
7815,-77,14,Jeans
7816,-82,14,Jeans
7817,-82,14,Jeans
7818,-83,14,Jeans
7819,-85,14,Jeans
7820,-79,14,Jeans
7821,-79,14,Jeans
7822,-84,14,Jeans
7823,-77,14,Jeans
7824,-84,14,Jeans
7825,-84,14,Jeans
7826,-85,14,Jeans
7827,-82,14,Jeans
7828,-84,14,Jeans
7829,-76,14,Jeans
7830,-79,14,Jeans
7831,-79,14,Jeans
7832,-83,14,Jeans
7833,-79,14,Jeans
7834,-83,14,Jeans
7835,-83,14,Jeans
7836,-77,14,Jeans
7837,-76,14,Jeans
7838,-79,14,Jeans
7839,-84,14,Jeans
7840,-76,14,Jeans
7841,-84,14,Jeans
7842,-79,14,Jeans
7843,-79,14,Jeans
7844,-79,14,Jeans
7845,-79,14,Jeans
7846,-80,14,Jeans
7847,-83,14,Jeans
7848,-80,14,Jeans
7849,-83,14,Jeans
7850,-77,14,Jeans
7851,-76,14,Jeans
7852,-78,14,Jeans
7853,-77,14,Jeans
7854,-77,14,Jeans
7855,-77,14,Jeans
7856,-79,14,Jeans
7857,-84,14,Jeans
7858,-84,14,Jeans
7859,-80,14,Jeans
7860,-77,14,Jeans
7861,-77,14,Jeans
7862,-81,14,Jeans
7863,-80,14,Jeans
7864,-76,14,Jeans
7865,-80,14,Jeans
7866,-82,14,Jeans
7867,-77,14,Jeans
7868,-77,14,Jeans
7869,-82,14,Jeans
7870,-76,14,Jeans
7871,-82,14,Jeans
7872,-79,14,Jeans
7873,-83,14,Jeans
7874,-78,14,Jeans
7875,-77,14,Jeans
7876,-80,14,Jeans
7877,-79,14,Jeans
7878,-76,14,Jeans
7879,-79,14,Jeans
7880,-79,14,Jeans
7881,-81,14,Jeans
7882,-82,14,Jeans
7883,-83,14,Jeans
7884,-80,14,Jeans
7885,-81,14,Jeans
7886,-80,14,Jeans
7887,-80,14,Jeans
7888,-78,14,Jeans
7889,-77,14,Jeans
7890,-77,14,Jeans
7891,-84,14,Jeans
7892,-79,14,Jeans
7893,-84,14,Jeans
7894,-80,14,Jeans
7895,-80,14,Jeans
7896,-84,14,Jeans
7897,-84,14,Jeans
7898,-84,14,Jeans
7899,-48,1,Jeans
7900,-48,1,Jeans
7901,-51,1,Jeans
7902,-49,1,Jeans
7903,-50,1,Jeans
7904,-47,1,Jeans
7905,-48,1,Jeans
7906,-48,1,Jeans
7907,-51,1,Jeans
7908,-51,1,Jeans
7909,-51,1,Jeans
7910,-50,1,Jeans
7911,-48,1,Jeans
7912,-48,1,Jeans
7913,-48,1,Jeans
7914,-51,1,Jeans
7915,-51,1,Jeans
7916,-50,1,Jeans
7917,-48,1,Jeans
7918,-48,1,Jeans
7919,-50,1,Jeans
7920,-47,1,Jeans
7921,-50,1,Jeans
7922,-47,1,Jeans
7923,-48,1,Jeans
7924,-50,1,Jeans
7925,-51,1,Jeans
7926,-51,1,Jeans
7927,-47,1,Jeans
7928,-50,1,Jeans
7929,-47,1,Jeans
7930,-47,1,Jeans
7931,-50,1,Jeans
7932,-51,1,Jeans
7933,-48,1,Jeans
7934,-48,1,Jeans
7935,-48,1,Jeans
7936,-48,1,Jeans
7937,-50,1,Jeans
7938,-48,1,Jeans
7939,-48,1,Jeans
7940,-51,1,Jeans
7941,-50,1,Jeans
7942,-51,1,Jeans
7943,-48,1,Jeans
7944,-48,1,Jeans
7945,-48,1,Jeans
7946,-50,1,Jeans
7947,-50,1,Jeans
7948,-48,1,Jeans
7949,-48,1,Jeans
7950,-48,1,Jeans
7951,-48,1,Jeans
7952,-48,1,Jeans
7953,-51,1,Jeans
7954,-50,1,Jeans
7955,-48,1,Jeans
7956,-50,1,Jeans
7957,-48,1,Jeans
7958,-50,1,Jeans
7959,-48,1,Jeans
7960,-50,1,Jeans
7961,-50,1,Jeans
7962,-50,1,Jeans
7963,-48,1,Jeans
7964,-49,1,Jeans
7965,-48,1,Jeans
7966,-51,1,Jeans
7967,-48,1,Jeans
7968,-48,1,Jeans
7969,-50,1,Jeans
7970,-47,1,Jeans
7971,-48,1,Jeans
7972,-48,1,Jeans
7973,-48,1,Jeans
7974,-50,1,Jeans
7975,-50,1,Jeans
7976,-50,1,Jeans
7977,-48,1,Jeans
7978,-48,1,Jeans
7979,-51,1,Jeans
7980,-47,1,Jeans
7981,-48,1,Jeans
7982,-48,1,Jeans
7983,-50,1,Jeans
7984,-50,1,Jeans
7985,-51,1,Jeans
7986,-51,1,Jeans
7987,-48,1,Jeans
7988,-51,1,Jeans
7989,-48,1,Jeans
7990,-49,1,Jeans
7991,-50,1,Jeans
7992,-48,1,Jeans
7993,-51,1,Jeans
7994,-66,2,Jeans
7995,-68,2,Jeans
7996,-68,2,Jeans
7997,-68,2,Jeans
7998,-67,2,Jeans
7999,-68,2,Jeans
8000,-67,2,Jeans
8001,-68,2,Jeans
8002,-66,2,Jeans
8003,-66,2,Jeans
8004,-68,2,Jeans
8005,-68,2,Jeans
8006,-66,2,Jeans
8007,-66,2,Jeans
8008,-67,2,Jeans
8009,-68,2,Jeans
8010,-66,2,Jeans
8011,-65,2,Jeans
8012,-66,2,Jeans
8013,-68,2,Jeans
8014,-67,2,Jeans
8015,-66,2,Jeans
8016,-68,2,Jeans
8017,-67,2,Jeans
8018,-67,2,Jeans
8019,-66,2,Jeans
8020,-67,2,Jeans
8021,-69,2,Jeans
8022,-68,2,Jeans
8023,-70,2,Jeans
8024,-68,2,Jeans
8025,-67,2,Jeans
8026,-67,2,Jeans
8027,-66,2,Jeans
8028,-67,2,Jeans
8029,-67,2,Jeans
8030,-67,2,Jeans
8031,-67,2,Jeans
8032,-67,2,Jeans
8033,-68,2,Jeans
8034,-66,2,Jeans
8035,-65,2,Jeans
8036,-66,2,Jeans
8037,-67,2,Jeans
8038,-66,2,Jeans
8039,-66,2,Jeans
8040,-67,2,Jeans
8041,-68,2,Jeans
8042,-68,2,Jeans
8043,-66,2,Jeans
8044,-67,2,Jeans
8045,-66,2,Jeans
8046,-66,2,Jeans
8047,-68,2,Jeans
8048,-66,2,Jeans
8049,-66,2,Jeans
8050,-67,2,Jeans
8051,-65,2,Jeans
8052,-67,2,Jeans
8053,-66,2,Jeans
8054,-66,2,Jeans
8055,-65,2,Jeans
8056,-66,2,Jeans
8057,-66,2,Jeans
8058,-67,2,Jeans
8059,-66,2,Jeans
8060,-68,2,Jeans
8061,-66,2,Jeans
8062,-67,2,Jeans
8063,-68,2,Jeans
8064,-66,2,Jeans
8065,-66,2,Jeans
8066,-66,2,Jeans
8067,-66,2,Jeans
8068,-68,2,Jeans
8069,-67,2,Jeans
8070,-66,2,Jeans
8071,-66,2,Jeans
8072,-66,2,Jeans
8073,-67,2,Jeans
8074,-67,2,Jeans
8075,-66,2,Jeans
8076,-65,2,Jeans
8077,-68,2,Jeans
8078,-67,2,Jeans
8079,-67,2,Jeans
8080,-67,2,Jeans
8081,-68,2,Jeans
8082,-68,2,Jeans
8083,-76,4,Jeans
8084,-77,4,Jeans
8085,-68,4,Jeans
8086,-75,4,Jeans
8087,-77,4,Jeans
8088,-77,4,Jeans
8089,-76,4,Jeans
8090,-67,4,Jeans
8091,-75,4,Jeans
8092,-67,4,Jeans
8093,-77,4,Jeans
8094,-74,4,Jeans
8095,-76,4,Jeans
8096,-75,4,Jeans
8097,-77,4,Jeans
8098,-74,4,Jeans
8099,-77,4,Jeans
8100,-68,4,Jeans
8101,-75,4,Jeans
8102,-74,4,Jeans
8103,-74,4,Jeans
8104,-74,4,Jeans
8105,-67,4,Jeans
8106,-78,4,Jeans
8107,-74,4,Jeans
8108,-67,4,Jeans
8109,-77,4,Jeans
8110,-76,4,Jeans
8111,-68,4,Jeans
8112,-68,4,Jeans
8113,-77,4,Jeans
8114,-76,4,Jeans
8115,-75,4,Jeans
8116,-75,4,Jeans
8117,-78,4,Jeans
8118,-75,4,Jeans
8119,-75,4,Jeans
8120,-75,4,Jeans
8121,-67,4,Jeans
8122,-75,4,Jeans
8123,-68,4,Jeans
8124,-77,4,Jeans
8125,-75,4,Jeans
8126,-76,4,Jeans
8127,-77,4,Jeans
8128,-76,4,Jeans
8129,-68,4,Jeans
8130,-77,4,Jeans
